FirstName,LastName,Date Of Birth,Height (cm), Age
JBLDVRGQ,RBGOGQMH,3/3/1941,113.9507795,82
FLTIKAUQ,LWLTYYJW,3/4/1941,187.0553333,82
JMYENNEN,ASJJTHUL,3/5/1941,184.5817344,82
FYCAAFBD,KEPMSMBR,3/6/1941,130.6936701,82
PNCUBCOO,JOOJSKKV,3/7/1941,136.4851982,82
KFXFWKJU,DABXCEUN,3/8/1941,112.4339702,82
YAYBMHEK,FUCCWOYT,3/9/1941,151.1072569,82
NVFMFKTG,KTXCBYVW,3/10/1941,119.0796172,82
KXOVFUID,JEVRTTHM,3/11/1941,143.5689985,82
OYJMKXJG,GDSAILPI,3/12/1941,116.9791635,82
CRUGKKUE,JPALCCJT,3/13/1941,117.4465522,82
QFDHAIEL,CQWTSVUW,3/14/1941,142.0535832,82
NDFTVFEC,VKFBWIEO,3/15/1941,197.1144753,82
OTLJLBOH,PSNSGINQ,3/16/1941,122.6537713,82
SSMKEBJA,ENOYIGAO,3/17/1941,133.7086706,82
XDLYGDRJ,MOYEPUYU,3/18/1941,151.602311,82
MLWTGJNT,GFXEHOMT,3/19/1941,157.5490493,82
QSPCMGXK,TIKGMPMO,3/20/1941,167.0028903,82
ENFTPOYN,ENEKVYOE,3/21/1941,185.2852052,82
YUJCAGHN,RXRBWNLH,3/22/1941,101.9507789,82
HFPIKCSV,CMYDTAFY,3/23/1941,182.807956,82
WVOVURSU,JHJHCEMP,3/24/1941,198.714676,82
JXESSCCB,USMPIDVH,3/25/1941,165.4817859,82
JYPQLHUG,BOCYXVRP,3/26/1941,189.3569011,82
VWEXCTYB,OCBCXVOD,3/27/1941,118.9142468,82
FFFFBNQX,DGWVUSNU,3/28/1941,124.8447475,82
UGMNTRLG,OILJVLKO,3/29/1941,187.0475199,82
PSFTVNBV,PLDOUBWD,3/30/1941,136.1602651,82
TPXQQVJX,KKAUYKIF,3/31/1941,169.1506035,82
GYWJCCYB,CIVOSSCQ,4/1/1941,178.4461022,82
NWJULPBF,BFANDYBT,4/2/1941,103.7148286,82
CDHDWFQQ,HGKXRJCF,4/3/1941,182.8684166,82
TIRWVXFX,LJTCCGIQ,4/4/1941,136.1124891,82
VIXOXEOR,YWPGFGYU,4/5/1941,117.2350403,82
JUESICYC,JBBRPMSH,4/6/1941,178.3522998,82
URNGDRUN,IJHOJJGF,4/7/1941,118.2725447,82
DVWCPRKN,BCYMHSWN,4/8/1941,104.8451959,82
KMVBKKIF,OQOVLDQA,4/9/1941,114.9587224,82
NQUJDNHO,TQGWVNJL,4/10/1941,130.2948976,82
TJRKXRUQ,WTFFVLGA,4/11/1941,199.996583,82
KYBOKVTF,OCJSIFPL,4/12/1941,173.995847,82
ADXCGDBK,VLUCJEBG,4/13/1941,174.7122039,82
QQYIITOC,PPXUUQFN,4/14/1941,107.336413,82
UQQEXPWI,ILJIRDYV,4/15/1941,142.8818478,82
UNNHQDEF,FNTWVQGC,4/16/1941,104.6589088,82
CHUXLISC,QEMYWVJW,4/17/1941,104.8404742,82
GWNYSYUW,CGROFRHY,4/18/1941,116.7073293,82
YAHRSNHC,HEHDIPWV,4/19/1941,188.3629685,82
YRSSLHEK,LNONYIRS,4/20/1941,138.5874689,82
QTLKCKYC,JEKXNWIY,4/21/1941,168.2104686,82
DVMQELPN,WUIBBBEM,4/22/1941,149.9251433,82
IIYXSRLT,IWJLEJFB,4/23/1941,146.920611,82
QAGVXWYB,HMAPXJVP,4/24/1941,121.9493772,82
CTHOABVK,HGDKIIFQ,4/25/1941,128.0292616,82
JYOVRQOL,SFNEJUYM,4/26/1941,153.6115944,82
WHPMICBM,GVERWELJ,4/27/1941,121.3096786,82
LIKWNMCK,YAFVWVJN,4/28/1941,101.8035232,82
CEVLOBIA,AGUNWJUY,4/29/1941,149.6429035,82
LULTQQRS,RCYXFDXX,4/30/1941,187.3718897,82
NLBPYAEP,QQDXSKEH,5/1/1941,128.2603338,82
FBYPNAII,MYRGKGVN,5/2/1941,153.863977,82
JAGOBKBB,TOLDDMGR,5/3/1941,158.6656642,82
CMHKLXKK,HXVBOKPT,5/4/1941,185.5574875,82
OAHMSNMW,GCDIWYGA,5/5/1941,122.778839,82
BDYHQDJQ,HRSQXWHP,5/6/1941,137.2723584,82
LGKDRIWI,RCAPUJNB,5/7/1941,132.5004756,82
DRMYRHJI,NDRTMEUD,5/8/1941,144.5248244,82
FSSUKBIU,KLDTLQFE,5/9/1941,134.8677083,82
MLRPPYVM,GEBNVATO,5/10/1941,158.9120568,82
MVCAGHEX,WJAJAYXY,5/11/1941,167.3656707,82
KBFDKNBB,GOTKXKRD,5/12/1941,185.0098627,82
DKGMVXFK,NRFXCEIC,5/13/1941,171.2734865,82
MKXQQARK,CEDHIXSM,5/14/1941,105.268631,82
YLBOOPDB,BHODQILL,5/15/1941,176.3698233,82
JDWOTKDI,DDYQQOTA,5/16/1941,174.8715065,82
CEPGAPLK,QYEHHXBD,5/17/1941,147.10323,82
QFOPPUDP,DVPRNSEA,5/18/1941,128.4130571,82
ACRALJRV,IXWRWAXG,5/19/1941,100.7911945,82
SXQVQNUR,OJWBXIXK,5/20/1941,140.3313706,82
YPVMYQUK,WNHWAKAP,5/21/1941,112.3932991,82
RWUSBWMB,PRRVUIGB,5/22/1941,130.1577449,82
JJBNRWRJ,GFIUGIFW,5/23/1941,109.9380258,82
XWOFXSOT,EXMPMUHM,5/24/1941,143.7492718,82
ISMQQGOL,BKBKGQAN,5/25/1941,140.3225227,82
HSAJHVBP,RGQGKAHJ,5/26/1941,193.6091607,82
LSOYEFRB,WGRJFJGH,5/27/1941,183.8621449,82
MOVPGDBN,LKUQPFPO,5/28/1941,125.516147,82
FJNRHADG,CEWPUCQD,5/29/1941,176.8713658,82
AGDKYLIR,CRRBXAEE,5/30/1941,108.443223,82
GSEGCBUV,GGGDJOAG,5/31/1941,173.7701413,82
OQGJWBAC,MTMFVTAI,6/1/1941,159.0641062,82
OTYAJTAL,HQLEFODE,6/2/1941,195.9943984,82
PKDFJOIG,BNMWRVBG,6/3/1941,109.7575165,82
QPVTPFTV,MMQGVJGV,6/4/1941,115.9376181,82
LQBVIIMF,XKTLWYGS,6/5/1941,195.9218033,82
LAVWFGXF,CSWYUPAR,6/6/1941,188.6837349,82
TRGGQUAU,FXIDKGOS,6/7/1941,144.8930971,82
CFXTDYHK,TEOQOIYN,6/8/1941,182.4339291,82
XCDKKRBC,KGIYJAVE,6/9/1941,139.1802911,82
IDIDHYIE,GBITAIQN,6/10/1941,165.8141379,82
JIMXBMYS,AFNJILVA,6/11/1941,124.3516127,82
NSLFWXHF,PPVCCIFF,6/12/1941,165.014608,82
FLMUJHIB,KKVIAUJG,6/13/1941,144.4346033,82
RPYQGJLM,PIUODTQU,6/14/1941,181.380446,82
LTCNHSAP,PFFSWXSE,6/15/1941,123.231048,82
FKRPYDYI,XSXJQGIU,6/16/1941,166.0534917,82
KBFJGSSG,IYNLYLOG,6/17/1941,121.4930613,82
GBNXTOVP,TOOPNELU,6/18/1941,110.840205,82
SHQTTVXK,YPVIEKXI,6/19/1941,112.640692,82
TEPYFOVA,ITOOWSXO,6/20/1941,176.5229155,82
CCSQFRNJ,WCSAEQTX,6/21/1941,110.1091437,82
JUKMNCSN,YLFVWHTF,6/22/1941,118.312725,82
YMTQYSVM,SUDNGNUI,6/23/1941,128.1301334,82
BWYHAJJF,VJAVNCIF,6/24/1941,132.8734838,82
LDTDVMGB,MUPADNQU,6/25/1941,145.5595433,82
QIRCSSRG,GNGSGNDV,6/26/1941,162.250829,82
HMWVCFFW,RXLVYKIC,6/27/1941,108.3802279,82
ITDTVTPX,DCSKYQRU,6/28/1941,103.5591918,82
LKCXVIRF,PKSGDNWK,6/29/1941,181.7070107,82
FHRNWMMV,JVRXEQUO,6/30/1941,157.218349,82
MEDTPGLM,XOHNHTFF,7/1/1941,184.4840238,82
HGSNOCJY,YTEEKSDQ,7/2/1941,128.1170109,82
WUGJKDNT,UIMHUIJA,7/3/1941,181.316991,82
TLGITRJG,PISSDEYA,7/4/1941,143.7518505,82
JFHEULRD,NHQODKMI,7/5/1941,170.9862807,82
FSKLKRYY,DSXBFEIB,7/6/1941,185.1923748,82
GOIHIVIY,FUVHKSWJ,7/7/1941,115.180271,82
KGKNHUWQ,IYEQCCFS,7/8/1941,137.3196858,82
BXMKCCKG,AUGJBUGW,7/9/1941,123.4240833,82
TKKPWUPG,MWNDVCKC,7/10/1941,197.5261376,82
HXSDOCSV,FRXTSIGN,7/11/1941,180.7676067,82
JSNPKOUU,POKEESLX,7/12/1941,129.8974094,82
WGGJIMCS,ARAYLMKW,7/13/1941,170.3333338,82
TIIIVCSK,XPUGYRNF,7/14/1941,106.1603788,82
METKKGND,MGGQVOIP,7/15/1941,195.7056408,82
MOIAJPQI,LBIVEVIB,7/16/1941,167.9757422,82
MGWMWNIJ,CRTJIPPJ,7/17/1941,164.7154552,82
DMSKXCVT,PSCCTCLX,7/18/1941,181.793587,82
PBSHDGTI,RSEMFWIF,7/19/1941,117.9669412,82
OPQCSRNB,KOBKMNDP,7/20/1941,181.9242637,82
TNKXHGDR,QYVTHBFS,7/21/1941,163.2310062,82
KKWGPONO,LFRCLWCB,7/22/1941,115.0976914,82
RNNNNIPE,OYYSOAEE,7/23/1941,193.6183024,82
WEDFEJUL,UPSFDVCT,7/24/1941,154.2879665,82
NNFDBNYB,XOHBIFUG,7/25/1941,189.4526386,82
NAVWHLQO,QHSETMEB,7/26/1941,183.6186411,82
MQQIFVKR,VNSVOEYY,7/27/1941,102.32264,82
YWRMFLNU,DKTDUQFU,7/28/1941,182.9711849,82
AGAGMXJS,UGKFJSSA,7/29/1941,117.3648476,82
XIMLTIWA,RGPIEUUJ,7/30/1941,193.7693917,82
OAKQVIDB,KMJJMFXR,7/31/1941,121.633914,82
VOKFXGAG,TLUMPVET,8/1/1941,168.6399416,82
PDQATOHR,RBXPEVWM,8/2/1941,163.5642238,82
LSEVYGNF,KJWXMJLM,8/3/1941,127.6704387,82
AYQWYYSQ,OFQDSOHO,8/4/1941,131.6708395,82
IVDBAMHX,UGDALYAV,8/5/1941,180.0347201,82
QGQIYQSP,OJBFRBAO,8/6/1941,141.3882908,82
KQWLUMCW,MHPXGYKC,8/7/1941,185.0138837,82
TXQGEFBO,VDTKJDRX,8/8/1941,127.3392796,82
DFVCSKMU,WETRBDTV,8/9/1941,188.9777735,82
EKJDAEVB,SQRHIIGD,8/10/1941,103.923845,82
MSILEQWW,JUXINTTW,8/11/1941,190.7296836,82
BATDIMXA,QYUWFCNB,8/12/1941,148.0327824,82
TOEWFPIM,TRCTETFS,8/13/1941,191.0288639,82
PESIRNEF,PXDQNFWI,8/14/1941,128.469897,82
RYLAEWNA,FDHGKCRK,8/15/1941,176.2230398,82
GWNEVMOF,JRXJUPAL,8/16/1941,147.3488689,82
SNIIGSKR,UHDMGJOD,8/17/1941,140.5292556,82
AORNOKEC,MXHCLANM,8/18/1941,153.9818468,82
OBWEVQWT,ECATRQLW,8/19/1941,196.3545044,82
VXNOATPS,XXVMYGDQ,8/20/1941,148.0330432,82
TEWSBKKN,EGAIVTPF,8/21/1941,151.1073702,82
WGCPHYDK,GYWTLHKR,8/22/1941,101.8194198,82
MCGGCNEH,UUCQILIH,8/23/1941,120.3655941,82
MTKEOTXE,QBPQFHBN,8/24/1941,179.5714472,82
JCHKNRBA,CDMNCMMY,8/25/1941,185.1169686,82
DKCRROKL,SBVEQHDR,8/26/1941,138.6509462,82
KBEBNQQC,BREGTYUL,8/27/1941,186.3851815,82
KXMKQHLF,UHMDMRMQ,8/28/1941,191.8487099,82
LSIHDIQB,YRAJCEEN,8/29/1941,147.4527463,82
XXOEQFGT,YSKTNBVY,8/30/1941,192.3582982,82
NLUVNBOM,TMJMJMOR,8/31/1941,195.6455764,82
PEOQNCYW,QQDFLGOQ,9/1/1941,114.6714799,82
MYGXBUOD,SDPPMYUU,9/2/1941,144.2832076,82
WIINTTJP,CXHRTNHA,9/3/1941,105.0230574,82
OESXHTNV,OQKUCDEM,9/4/1941,108.4672193,82
NLRHUSYY,BYFKIVLC,9/5/1941,193.2831328,82
LRGMINQX,MYBHOFHL,9/6/1941,139.0499835,82
MBBSUQXF,UEOWXXXB,9/7/1941,112.7184472,82
QWAXTSIJ,UKBJQHPE,9/8/1941,100.7038876,82
YEKKSRLI,DLARXTOG,9/9/1941,144.9887711,82
BLIFTXOE,VVSJCUVA,9/10/1941,148.1862519,82
QFBNGOOH,GFOKMMFO,9/11/1941,188.0647695,82
IQSXNYVQ,TNVPVGMI,9/12/1941,174.7910164,82
TVRTSCRC,LSGDNINB,9/13/1941,198.6095083,82
RWVMFNXO,ECMRXOAR,9/14/1941,103.9741717,82
RFOVYVNA,EGTEFYFM,9/15/1941,137.0259676,82
GAUHVVFH,WOIQYWRA,9/16/1941,172.9690898,82
EMPCOSWJ,XYULKQLB,9/17/1941,197.6980984,82
DGSQBHKE,FTGMOFCS,9/18/1941,196.4902078,82
WNJPMEEO,MHPMAYSS,9/19/1941,128.450116,82
RLMAUSRU,JJJOWDVD,9/20/1941,174.0948181,82
FPVWCQEC,TCVTBSDN,9/21/1941,148.7300051,82
UKIEMNYX,MCFIISLA,9/22/1941,153.1719427,82
PCCXIXYX,PQVKCWET,9/23/1941,173.4197438,82
EQYVMEVO,PKBMLBDV,9/24/1941,178.1349488,82
BDGPFYRA,LQOSWGTR,9/25/1941,180.5394855,82
GVVYFCVI,EVXBKBIL,9/26/1941,142.4233005,82
XYKHULQT,RXPNUYNT,9/27/1941,198.3652602,82
FPYEFTLC,EXJSOQHO,9/28/1941,107.5516718,82
GIAXPLPG,ETXBNJAD,9/29/1941,159.6605246,82
BCLGSFII,TAIYDARE,9/30/1941,107.2028501,82
BUMERFTU,XYRGRAAN,10/1/1941,148.7987361,82
MJXWEQIK,AWFWDIBI,10/2/1941,145.0493278,82
FPGEMIFH,JRHTYEKI,10/3/1941,166.8988062,82
AYTUEVCG,PAYYVBNV,10/4/1941,190.2041878,82
TEVWKDHE,BNGJSPBJ,10/5/1941,182.3263065,82
TRRBAJQA,MHJQKQSX,10/6/1941,196.9674816,82
DLXAWCOE,XLSYKTVI,10/7/1941,157.413386,82
RKNHHMCO,ILHNAGCY,10/8/1941,154.6338383,82
MRNLFNMS,HPCJPQEU,10/9/1941,123.490544,82
WTNQTHCL,SQYUNFUT,10/10/1941,160.602562,82
IIIIRNGP,FNQMIPQQ,10/11/1941,100.7107118,82
DWHXURME,FFNXBSSB,10/12/1941,152.6471277,82
RYPUPTMX,JYHOWYOM,10/13/1941,140.670331,82
JSBFTSWM,JPNESKJI,10/14/1941,128.1154877,82
LDOBSRBG,IJONJNVO,10/15/1941,131.8679822,82
FHWYBNLA,PKJESBWI,10/16/1941,125.556696,82
ECHABOEG,QPGFIEWM,10/17/1941,179.7739084,82
FUFOHCYW,LCHQGPOR,10/18/1941,147.7713994,82
QYEHHOYU,DOCEOSMD,10/19/1941,187.8430319,82
SRMOJKPM,RXFDWGVE,10/20/1941,121.7652995,82
UKGYFIQQ,YUUBEPTW,10/21/1941,128.9927578,82
OQKEGKPT,UCLWJGSF,10/22/1941,154.7832273,82
CXERXBLA,MJLICPVM,10/23/1941,152.066423,82
SUVCXYDI,KYXLHRSD,10/24/1941,120.5120282,82
XXXMTDPA,TIHEIARU,10/25/1941,100.5401922,82
KTTHVPLI,WYOIJERR,10/26/1941,171.0921755,82
GOWFUBWG,XSULPAGN,10/27/1941,193.5488842,82
RNNFWMMR,TLWGXIGX,10/28/1941,179.5503838,82
JOLXTWFD,CLJQJPJV,10/29/1941,154.4547915,82
CTHRKHFK,WJESTJNQ,10/30/1941,128.2136545,82
RRNPHKJB,XTEORQPI,10/31/1941,107.5741899,82
DYGIGCDD,SUMFHRLY,11/1/1941,158.2052088,82
TXCDNVOX,FIEMGEJL,11/2/1941,162.1082044,82
IVBGXGIE,KJKWVLCP,11/3/1941,170.2828959,82
GNFYBHBP,TIOEQXPS,11/4/1941,173.2184172,82
GYAMCNRC,MCRXXSTJ,11/5/1941,162.7075818,82
PWPFSGUF,MVUHHBUN,11/6/1941,168.8484801,82
BOGCDGYA,NVJQCFDQ,11/7/1941,198.2058917,82
EPKDEIVA,GJYMMWUM,11/8/1941,123.6631405,82
GNNSRPDF,CUMFFPQS,11/9/1941,141.7264653,82
XPVEUWKD,FGTLOWTE,11/10/1941,199.5339588,82
SOXKKJIK,NWYHJQJY,11/11/1941,178.1922438,82
EYPUTRVL,MIANQWMC,11/12/1941,194.0515641,82
QBKKFJYV,TNGNJRAT,11/13/1941,177.7468513,82
MLXTTPHT,GBHPQCVG,11/14/1941,153.7534754,82
XONPSSHE,GHCDCUAS,11/15/1941,130.0889051,82
MPFFCOAT,KTWPHJEY,11/16/1941,194.4158063,82
XIJGTUYC,OMUVYQAE,11/17/1941,109.4651117,82
JIYWMBIB,LHSGGBGX,11/18/1941,180.8238657,82
EAFTUAUC,NBWOGSPD,11/19/1941,170.6714197,82
IDOHASLU,EYJHFNDR,11/20/1941,199.5085758,82
DWHHOTYN,QOAQURXU,11/21/1941,145.0402001,82
LMTANIFS,DRBVYMQP,11/22/1941,178.0075599,82
FEFUVNVL,XNLPILXK,11/23/1941,150.5216877,82
ESRXAFMH,PSAOYSOT,11/24/1941,124.4526026,82
MDKBSGCD,LLYRBMVY,11/25/1941,136.0800591,82
IIRUYOFO,NGDOPPLP,11/26/1941,122.4678765,82
OJSMJFOD,YFEMKEYA,11/27/1941,156.3805558,82
EOVEIGPC,RXMAKQDB,11/28/1941,148.9606928,82
NPEUVJJH,UGQXNIYV,11/29/1941,117.8438661,82
FMKXSMHB,EYUCOJPV,11/30/1941,118.1131941,82
YJNGSKYC,WIKDULWM,12/1/1941,117.5096982,82
DTXYODII,BNVACJNC,12/2/1941,141.0712659,82
ORPXXYKN,IIQLUWRK,12/3/1941,147.3701203,82
PIOSYQRW,GTSHMQOF,12/4/1941,104.0851085,82
JNKEHRCS,VBWSVLCM,12/5/1941,198.842771,82
BIRALDGX,SOHHQQWA,12/6/1941,135.508364,82
HLMPUFNB,JFJJMQPE,12/7/1941,174.8378985,82
BMMXKTOC,ELITAWNU,12/8/1941,124.1198741,82
DSGMSETF,JLXVWUKC,12/9/1941,138.5516372,82
MEKGYKRH,MLTPJPXI,12/10/1941,133.0894937,82
BXHOFBJY,SIQTLQAT,12/11/1941,137.9864504,82
KSXGPRRF,NPDFWDRY,12/12/1941,191.1090848,82
PNQXATHS,SUHXHNRM,12/13/1941,164.3055636,82
XJHFSIOE,GYPFGYTQ,12/14/1941,171.3795979,82
OVBTFEOO,BYOGCVWB,12/15/1941,157.5348969,82
YUXVJKTS,TDTYYMKI,12/16/1941,125.5462493,82
XEMSJWQH,KPSKWMRA,12/17/1941,136.7660205,82
IGJSRERV,HNSOVWVR,12/18/1941,129.7901995,82
BUXVJNRA,JIUYNEEV,12/19/1941,173.2588594,82
YHNIDJLN,AYUWNJSO,12/20/1941,130.547934,82
EPPUDWAR,MUNVHVGY,12/21/1941,129.9792792,82
KBYDVCKW,XNBRQLVT,12/22/1941,102.410149,82
FTQVOBUT,HIEEYGSG,12/23/1941,127.2367885,82
ASTWMEVT,WANWNLMJ,12/24/1941,164.9540099,82
DDLQHEVK,BDSYNQTL,12/25/1941,141.3812265,82
CVOWWIMQ,QBRRJNVW,12/26/1941,150.8888963,82
JNSDWRQX,ALSVCDAC,12/27/1941,148.2490348,82
YDBBDMTB,ONVMNGJL,12/28/1941,178.3456287,82
JKQGAHDE,AOPVKGPG,12/29/1941,184.9673675,82
QIAINFOJ,OAAYPNAV,12/30/1941,103.6352863,82
LGWDOSXA,BNADRUON,12/31/1941,168.8466631,82
YCBLHENR,CCTTMBET,1/1/1942,115.968889,81
CKJTGQIF,JQKPUPSX,1/2/1942,135.5145501,81
HBFLSRJT,VPUCXAID,1/3/1942,144.9169816,81
BMJPCJTL,KSCOKVAC,1/4/1942,123.3499974,81
HJPFXKSA,LJRVDTRA,1/5/1942,171.3211773,81
WEXRLBJH,RKWIMPQG,1/6/1942,150.2329541,81
RFOWEYMG,PUGVQPQL,1/7/1942,189.1299166,81
MQHECAEB,BFLFDDJP,1/8/1942,189.7108655,81
EPBKTCRX,DCTOKETE,1/9/1942,139.6759045,81
JHTXHANJ,KCXNOEQK,1/10/1942,168.9994233,81
FCLYPOYG,PQHVORNR,1/11/1942,140.6493635,81
SWYVCNOL,UJUXJCLF,1/12/1942,183.3631434,81
MJKTONJP,FQJEOWKV,1/13/1942,161.092368,81
KTHHPRET,ONNHOMCU,1/14/1942,154.5320793,81
ENJWIAOF,DCBCOMST,1/15/1942,117.4494197,81
DDGEIUAP,IIUPXYYH,1/16/1942,193.4529173,81
NCWRENPY,NHODKWVM,1/17/1942,132.6843205,81
BAAALETX,QXIIWGXO,1/18/1942,108.7598309,81
PNRULUSD,MBIOAQIU,1/19/1942,113.9071099,81
RMOKWJQH,AQRUXLSF,1/20/1942,163.2942726,81
KWIIJHDE,ARLSESDH,1/21/1942,129.7426506,81
RCHHOLRY,NQRWHMFS,1/22/1942,124.7738133,81
GFNVHYEV,JGDYHBID,1/23/1942,116.5647475,81
SPPLLQNN,TLEIGEDO,1/24/1942,196.556084,81
SNYGWEJY,JYGAGCRR,1/25/1942,145.6408064,81
HFOKOTPY,LFYVYTHD,1/26/1942,145.2353679,81
CTDKBNTY,JQCWIGNL,1/27/1942,131.1704161,81
RGICHPCO,UDGGDQUY,1/28/1942,126.0655142,81
GVQWLFNP,JRRWRYYW,1/29/1942,167.9671818,81
UTICENGD,RTWQXXUA,1/30/1942,105.9016498,81
BKVFRMPY,ACLCMLVE,1/31/1942,155.9367637,81
IVPEAMDR,JOWRGHVH,2/1/1942,129.3323411,81
IXVGCRWC,OHNLXGWL,2/2/1942,120.7621084,81
HKNXHDQV,OTUIRBVL,2/3/1942,168.4426134,81
KPHVLBEG,VYVIMODH,2/4/1942,175.8079589,81
TETKPQLK,LHLTPSDI,2/5/1942,194.0322002,81
PUJBKMAJ,SHBBBTLB,2/6/1942,102.469546,81
GWEGGROV,ONSEDGOW,2/7/1942,170.3670789,81
PLANANNT,CPNNAITJ,2/8/1942,162.4891531,81
PGCDHYOP,PGXNNWJT,2/9/1942,142.3078521,81
JYBCBFWG,RBUYPQAS,2/10/1942,167.6902755,81
YNOJSRHU,UKUGEKGW,2/11/1942,147.4984822,81
RLBTQNKC,XUUYBGTI,2/12/1942,108.9515462,81
AAHIUPHY,ELWXXLNV,2/13/1942,171.6363997,81
UKSSHYSJ,LIKCWSES,2/14/1942,132.7896858,81
FYTIKKJF,MDDHOEHH,2/15/1942,159.4850277,81
QTCPTMCT,KDYDQLJI,2/16/1942,199.9230974,81
TWKUCANP,MKFUXNCT,2/17/1942,180.1629005,81
HCBFFOQY,HSOJYXCI,2/18/1942,190.8287078,81
TAGIUKTJ,IHWTICCQ,2/19/1942,161.628103,81
OKXOHXXQ,DTDXIUDI,2/20/1942,141.6888966,81
SJJHADRH,WJBLGFKX,2/21/1942,183.7505491,81
FUWCGAEG,HGJYTXBW,2/22/1942,103.6536315,81
LKMLEOCK,AUAVWVVG,2/23/1942,140.9361158,81
DTIUPEKU,JSWYBMJE,2/24/1942,169.2086893,81
NGNGKDBS,JMEGJVHN,2/25/1942,195.1123315,81
VEBDJYUF,BCYOHFRV,2/26/1942,154.8985002,81
TGLCPYDG,XQWAFTFH,2/27/1942,110.664414,81
ESGNTMGM,HUSUMQTJ,2/28/1942,172.6130761,81
AGQISWED,YIUKPOHK,3/1/1942,122.8451866,81
COXESOYC,EDVVJDNN,3/2/1942,192.0353084,81
BQOOFUWN,ACCFCFNS,3/3/1942,152.889841,81
JIORRBNO,BSOYFDRO,3/4/1942,155.7854525,81
JCUWIKFH,OHLQJDXT,3/5/1942,125.3447701,81
OUEQATYH,EHREQSEE,3/6/1942,189.6480579,81
XYRMWYNU,KVOOXNFK,3/7/1942,118.8358444,81
YYOTDFNW,YXSMHRLM,3/8/1942,178.6630655,81
MXJRVFRP,EESIHSHH,3/9/1942,199.7712275,81
STTEQKTF,MFCDDCYW,3/10/1942,112.4283318,81
OHCBMAWE,LLPBEAYH,3/11/1942,104.2490239,81
CNJEKBAR,FOBGUESO,3/12/1942,113.1492843,81
VUINAQLQ,OWXRMCTQ,3/13/1942,192.9067034,81
LIWDHNKG,WHIMJJNM,3/14/1942,171.8313894,81
JFWXLLSM,DALKXMCL,3/15/1942,168.5599883,81
MFLDCNXA,MLQHMOAA,3/16/1942,139.4894174,81
ACMCOMVT,FAYRWWTK,3/17/1942,199.5419239,81
YTVIPFXU,MCJWCWBF,3/18/1942,179.3392409,81
TBOOAFMQ,PPBXJINE,3/19/1942,102.8741923,81
HSSLLKXW,XRPYBOVK,3/20/1942,182.6007394,81
ILCYEPTA,MVGVIOOJ,3/21/1942,125.042221,81
VARKURKJ,OEUYGURF,3/22/1942,146.7781005,81
RUQOJJQQ,GNEKNAFD,3/23/1942,100.2625128,81
GVVMYFPW,JJDLPEXE,3/24/1942,137.2897566,81
FGVNGEUV,AGUOBOAI,3/25/1942,180.2795093,81
QCKKHOWR,EADPSRRP,3/26/1942,179.2203684,81
UCNTNXWM,MEAUORWI,3/27/1942,190.1532518,81
RBODPUTL,KMPQRRFJ,3/28/1942,113.1454568,81
ENWTOHAL,KNUKMYDG,3/29/1942,197.0683922,81
BGALVRNL,IHJORFEU,3/30/1942,183.3814369,81
GHHMRIUW,PYDNBBOE,3/31/1942,147.2167603,81
CPOICTYC,HSWSEMIF,4/1/1942,105.2233705,81
NTNKSQPM,DMMKAVPY,4/2/1942,145.7677085,81
XYTXXKNN,HRYRTNRR,4/3/1942,180.3247139,81
WTNLCKIH,NVIIHBGW,4/4/1942,196.4629146,81
NSDJUOFS,KIOGTDEJ,4/5/1942,117.5792568,81
WGQXCRGA,WQHKMVGJ,4/6/1942,159.3076025,81
GRGADHMK,IGJDMTAB,4/7/1942,172.8140367,81
UCUNQPFN,OCUFLFNT,4/8/1942,105.3202281,81
VUJYIPRY,IOEHMRCB,4/9/1942,120.2356928,81
MUFLRPUP,RAXWUHNF,4/10/1942,121.0519015,81
PNOOARWH,EXAAPYGN,4/11/1942,183.7998,81
GSNSCMMQ,DJQTJMIK,4/12/1942,135.5909143,81
ICFUQKST,SNDYLJHH,4/13/1942,144.7802789,81
BWRPFXYD,ENGYKJKB,4/14/1942,116.6326706,81
NQDSKAHG,SVRWJWQJ,4/15/1942,165.6378875,81
FMXIDQPG,XSEJPMEH,4/16/1942,138.1120653,81
LKLSSMAH,FHFBFDDD,4/17/1942,156.6768974,81
MAQCTTUM,OVTIRRLT,4/18/1942,159.4070934,81
TPRBSPKL,DNUHUGJS,4/19/1942,165.4861804,81
SXVSHUXO,OEBPTKXM,4/20/1942,152.9293209,81
URQBSGPN,EGIAUOWT,4/21/1942,110.3678268,81
MFXWPBVH,NGASJXND,4/22/1942,161.9995044,81
VWCWUFNU,HSVJUESQ,4/23/1942,105.1074145,81
PQOKGCPL,XSXSKMIE,4/24/1942,116.2847772,81
SPAGVRLX,BNUMVRGM,4/25/1942,119.5983557,81
CUWAWNXK,PNOXERUQ,4/26/1942,118.2218663,81
JYXQWLCU,TEHYOONL,4/27/1942,103.3289057,81
TWGPRFKL,JJPUYDLJ,4/28/1942,186.1827399,81
ULJRGFQK,SARIXCSC,4/29/1942,187.1942177,81
KXASFPMR,YIXOWHFN,4/30/1942,134.2378458,81
CMLWEEWI,PVGFDIBD,5/1/1942,138.2396337,81
TXFBCHNM,SYPNEKHV,5/2/1942,110.4696617,81
KKNVGUDD,TMIPSEWR,5/3/1942,177.967776,81
ACDTEFKH,JPWKGPFR,5/4/1942,157.1801906,81
